version,condition_uid,aa_ageband,sex,analysis_type,aaf
aaf_2007_ni39,28,65-74 Yrs,F,morbidity,0.14
aaf_2007_ni39,28,75+ Yrs,F,morbidity,0.11
aaf_2007_ni39,28,00-15 Yrs,M,morbidity,0
aaf_2007_ni39,28,16-24 Yrs,M,morbidity,0.38
aaf_2007_ni39,28,25-34 Yrs,M,morbidity,0.37
aaf_2007_ni39,28,35-44 Yrs,M,morbidity,0.36
aaf_2007_ni39,28,45-54 Yrs,M,morbidity,0.4
aaf_2007_ni39,28,55-64 Yrs,M,morbidity,0.38
aaf_2007_ni39,28,65-74 Yrs,M,morbidity,0.33
aaf_2007_ni39,28,75+ Yrs,M,morbidity,0.28
aaf_2007_ni39,28,00-15 Yrs,F,mortality,0
aaf_2007_ni39,28,16-24 Yrs,F,mortality,0.21
aaf_2007_ni39,28,25-34 Yrs,F,mortality,0.2
aaf_2007_ni39,28,35-44 Yrs,F,mortality,0.2
aaf_2007_ni39,28,45-54 Yrs,F,mortality,0.2
aaf_2007_ni39,28,55-64 Yrs,F,mortality,0.19
aaf_2007_ni39,28,65-74 Yrs,F,mortality,0.14
aaf_2007_ni39,28,75+ Yrs,F,mortality,0.11
aaf_2007_ni39,28,00-15 Yrs,M,mortality,0
aaf_2007_ni39,28,16-24 Yrs,M,mortality,0.38
aaf_2007_ni39,28,25-34 Yrs,M,mortality,0.37
aaf_2007_ni39,28,35-44 Yrs,M,mortality,0.36
aaf_2007_ni39,28,45-54 Yrs,M,mortality,0.4
aaf_2007_ni39,28,55-64 Yrs,M,mortality,0.38
aaf_2007_ni39,28,65-74 Yrs,M,mortality,0.33
aaf_2007_ni39,28,75+ Yrs,M,mortality,0.28
aaf_2007_ni39,29,00-15 Yrs,F,morbidity,0
aaf_2007_ni39,29,16-24 Yrs,F,morbidity,0.13
aaf_2007_ni39,29,25-34 Yrs,F,morbidity,0.12
aaf_2007_ni39,29,35-44 Yrs,F,morbidity,0.12
aaf_2007_ni39,29,45-54 Yrs,F,morbidity,0.12
aaf_2007_ni39,29,55-64 Yrs,F,morbidity,0.11
aaf_2007_ni39,29,65-74 Yrs,F,morbidity,0.08
aaf_2007_ni39,29,75+ Yrs,F,morbidity,0.07
aaf_2007_ni39,29,00-15 Yrs,M,morbidity,0
aaf_2007_ni39,29,16-24 Yrs,M,morbidity,0
aaf_2007_ni39,29,25-34 Yrs,M,morbidity,0
aaf_2007_ni39,29,35-44 Yrs,M,morbidity,0
aaf_2007_ni39,29,45-54 Yrs,M,morbidity,0
aaf_2007_ni39,29,55-64 Yrs,M,morbidity,0
aaf_2007_ni39,29,65-74 Yrs,M,morbidity,0
aaf_2007_ni39,29,75+ Yrs,M,morbidity,0
aaf_2007_ni39,29,00-15 Yrs,F,mortality,0
aaf_2007_ni39,29,16-24 Yrs,F,mortality,0.13
aaf_2007_ni39,29,25-34 Yrs,F,mortality,0.12
aaf_2007_ni39,29,35-44 Yrs,F,mortality,0.12
aaf_2007_ni39,29,45-54 Yrs,F,mortality,0.12
aaf_2007_ni39,29,55-64 Yrs,F,mortality,0.11
aaf_2007_ni39,29,65-74 Yrs,F,mortality,0.08
aaf_2007_ni39,29,75+ Yrs,F,mortality,0.07
aaf_2007_ni39,29,00-15 Yrs,M,mortality,0
aaf_2007_ni39,29,16-24 Yrs,M,mortality,0
aaf_2007_ni39,29,25-34 Yrs,M,mortality,0
aaf_2007_ni39,29,35-44 Yrs,M,mortality,0
aaf_2007_ni39,29,45-54 Yrs,M,mortality,0
aaf_2007_ni39,29,55-64 Yrs,M,mortality,0
aaf_2007_ni39,29,65-74 Yrs,M,mortality,0
aaf_2007_ni39,29,75+ Yrs,M,mortality,0
aaf_2007_ni39,31,00-15 Yrs,F,morbidity,0
aaf_2007_ni39,31,16-24 Yrs,F,morbidity,0.64
aaf_2007_ni39,31,25-34 Yrs,F,morbidity,0.59
aaf_2007_ni39,31,35-44 Yrs,F,morbidity,0.61
aaf_2007_ni39,31,45-54 Yrs,F,morbidity,0.61
aaf_2007_ni39,31,55-64 Yrs,F,morbidity,0.57
aaf_2007_ni39,31,65-74 Yrs,F,morbidity,0.45
aaf_2007_ni39,31,75+ Yrs,F,morbidity,0.35
aaf_2007_ni39,31,00-15 Yrs,M,morbidity,0
aaf_2007_ni39,31,16-24 Yrs,M,morbidity,0.56
aaf_2007_ni39,31,25-34 Yrs,M,morbidity,0.58
aaf_2007_ni39,31,35-44 Yrs,M,morbidity,0.58
aaf_2007_ni39,31,45-54 Yrs,M,morbidity,0.61
aaf_2007_ni39,31,55-64 Yrs,M,morbidity,0.61
aaf_2007_ni39,31,65-74 Yrs,M,morbidity,0.51
aaf_2007_ni39,31,75+ Yrs,M,morbidity,0.42
aaf_2007_ni39,31,00-15 Yrs,F,mortality,0
aaf_2007_ni39,31,16-24 Yrs,F,mortality,0.64
aaf_2007_ni39,31,25-34 Yrs,F,mortality,0.59
aaf_2007_ni39,31,35-44 Yrs,F,mortality,0.61
aaf_2007_ni39,31,45-54 Yrs,F,mortality,0.61
aaf_2007_ni39,31,55-64 Yrs,F,mortality,0.57
aaf_2007_ni39,31,65-74 Yrs,F,mortality,0.45
aaf_2007_ni39,31,75+ Yrs,F,mortality,0.35
aaf_2007_ni39,31,00-15 Yrs,M,mortality,0
aaf_2007_ni39,31,16-24 Yrs,M,mortality,0.56
aaf_2007_ni39,31,25-34 Yrs,M,mortality,0.58
aaf_2007_ni39,31,35-44 Yrs,M,mortality,0.58
aaf_2007_ni39,31,45-54 Yrs,M,mortality,0.61
aaf_2007_ni39,31,55-64 Yrs,M,mortality,0.61
aaf_2007_ni39,31,65-74 Yrs,M,mortality,0.51
aaf_2007_ni39,31,75+ Yrs,M,mortality,0.42
aaf_2007_ni39,32,00-15 Yrs,F,morbidity,0
aaf_2007_ni39,32,16-24 Yrs,F,morbidity,0.19
aaf_2007_ni39,32,25-34 Yrs,F,morbidity,0.17
aaf_2007_ni39,32,35-44 Yrs,F,morbidity,0.18
aaf_2007_ni39,32,45-54 Yrs,F,morbidity,0.18
aaf_2007_ni39,32,55-64 Yrs,F,morbidity,0.16
aaf_2007_ni39,32,65-74 Yrs,F,morbidity,0.12
aaf_2007_ni39,32,75+ Yrs,F,morbidity,0.09
aaf_2007_ni39,32,00-15 Yrs,M,morbidity,0
aaf_2007_ni39,32,16-24 Yrs,M,morbidity,0.39
aaf_2007_ni39,32,25-34 Yrs,M,morbidity,0.38
aaf_2007_ni39,32,35-44 Yrs,M,morbidity,0.37
aaf_2007_ni39,32,45-54 Yrs,M,morbidity,0.41
aaf_2007_ni39,32,55-64 Yrs,M,morbidity,0.39
aaf_2007_ni39,32,65-74 Yrs,M,morbidity,0.34
aaf_2007_ni39,32,75+ Yrs,M,morbidity,0.28
aaf_2007_ni39,32,00-15 Yrs,F,mortality,0
aaf_2007_ni39,32,16-24 Yrs,F,mortality,0.19
aaf_2007_ni39,32,25-34 Yrs,F,mortality,0.17
aaf_2007_ni39,32,35-44 Yrs,F,mortality,0.18
aaf_2007_ni39,32,45-54 Yrs,F,mortality,0.18
aaf_2007_ni39,32,55-64 Yrs,F,mortality,0.16
aaf_2007_ni39,32,65-74 Yrs,F,mortality,0.12
aaf_2007_ni39,32,75+ Yrs,F,mortality,0.09
aaf_2007_ni39,32,00-15 Yrs,M,mortality,0
aaf_2007_ni39,32,16-24 Yrs,M,mortality,0.39
aaf_2007_ni39,32,25-34 Yrs,M,mortality,0.38
aaf_2007_ni39,32,35-44 Yrs,M,mortality,0.37
aaf_2007_ni39,32,45-54 Yrs,M,mortality,0.41
aaf_2007_ni39,32,55-64 Yrs,M,mortality,0.39
aaf_2007_ni39,32,65-74 Yrs,M,mortality,0.34
aaf_2007_ni39,32,75+ Yrs,M,mortality,0.28
aaf_2007_ni39,34,00-15 Yrs,F,morbidity,0
aaf_2007_ni39,34,16-24 Yrs,F,morbidity,0.36
aaf_2007_ni39,34,25-34 Yrs,F,morbidity,0.35
aaf_2007_ni39,34,35-44 Yrs,F,morbidity,0.35
aaf_2007_ni39,34,45-54 Yrs,F,morbidity,0.35
aaf_2007_ni39,34,55-64 Yrs,F,morbidity,0.33
aaf_2007_ni39,34,65-74 Yrs,F,morbidity,0.27
aaf_2007_ni39,34,75+ Yrs,F,morbidity,0.22
aaf_2007_ni39,34,00-15 Yrs,M,morbidity,0
aaf_2007_ni39,34,16-24 Yrs,M,morbidity,0.35
aaf_2007_ni39,34,25-34 Yrs,M,morbidity,0.36
aaf_2007_ni39,34,35-44 Yrs,M,morbidity,0.37
aaf_2007_ni39,34,45-54 Yrs,M,morbidity,0.38
aaf_2007_ni39,34,55-64 Yrs,M,morbidity,0.37
aaf_2007_ni39,34,65-74 Yrs,M,morbidity,0.34
aaf_2007_ni39,34,75+ Yrs,M,morbidity,0.3
aaf_2007_ni39,34,00-15 Yrs,F,mortality,0
aaf_2007_ni39,34,16-24 Yrs,F,mortality,0.36
aaf_2007_ni39,34,25-34 Yrs,F,mortality,0.35
aaf_2007_ni39,34,35-44 Yrs,F,mortality,0.35
aaf_2007_ni39,34,45-54 Yrs,F,mortality,0.35
aaf_2007_ni39,34,55-64 Yrs,F,mortality,0.33
aaf_2007_ni39,34,65-74 Yrs,F,mortality,0.27
aaf_2007_ni39,34,75+ Yrs,F,mortality,0.22
aaf_2007_ni39,34,00-15 Yrs,M,mortality,0
aaf_2007_ni39,34,16-24 Yrs,M,mortality,0.35
aaf_2007_ni39,34,25-34 Yrs,M,mortality,0.36
aaf_2007_ni39,34,35-44 Yrs,M,mortality,0.37
aaf_2007_ni39,34,45-54 Yrs,M,mortality,0.38
aaf_2007_ni39,34,55-64 Yrs,M,mortality,0.37
aaf_2007_ni39,34,65-74 Yrs,M,mortality,0.34
aaf_2007_ni39,34,75+ Yrs,M,mortality,0.3
aaf_2007_ni39,36,00-15 Yrs,F,morbidity,0
aaf_2007_ni39,36,16-24 Yrs,F,morbidity,0.13
aaf_2007_ni39,36,25-34 Yrs,F,morbidity,0.12
aaf_2007_ni39,36,35-44 Yrs,F,morbidity,0.12
aaf_2007_ni39,36,45-54 Yrs,F,morbidity,0.12
aaf_2007_ni39,36,55-64 Yrs,F,morbidity,0.11
aaf_2007_ni39,36,65-74 Yrs,F,morbidity,0.07
aaf_2007_ni39,36,75+ Yrs,F,morbidity,0.06
aaf_2007_ni39,36,00-15 Yrs,M,morbidity,0
aaf_2007_ni39,36,16-24 Yrs,M,morbidity,0.33
aaf_2007_ni39,36,25-34 Yrs,M,morbidity,0.32
aaf_2007_ni39,36,35-44 Yrs,M,morbidity,0.29
aaf_2007_ni39,36,45-54 Yrs,M,morbidity,0.36
aaf_2007_ni39,36,55-64 Yrs,M,morbidity,0.32
aaf_2007_ni39,36,65-74 Yrs,M,morbidity,0.26
aaf_2007_ni39,36,75+ Yrs,M,morbidity,0.19
aaf_2007_ni39,36,00-15 Yrs,F,mortality,0
aaf_2007_ni39,36,16-24 Yrs,F,mortality,0.13
aaf_2007_ni39,36,25-34 Yrs,F,mortality,0.12
aaf_2007_ni39,36,35-44 Yrs,F,mortality,0.12
aaf_2007_ni39,36,45-54 Yrs,F,mortality,0.12
aaf_2007_ni39,36,55-64 Yrs,F,mortality,0.11
aaf_2007_ni39,36,65-74 Yrs,F,mortality,0.07
aaf_2007_ni39,36,75+ Yrs,F,mortality,0.06
aaf_2007_ni39,36,00-15 Yrs,M,mortality,0
aaf_2007_ni39,36,16-24 Yrs,M,mortality,0.33
aaf_2007_ni39,36,25-34 Yrs,M,mortality,0.32
aaf_2007_ni39,36,35-44 Yrs,M,mortality,0.29
aaf_2007_ni39,36,45-54 Yrs,M,mortality,0.36
aaf_2007_ni39,36,55-64 Yrs,M,mortality,0.32
aaf_2007_ni39,36,65-74 Yrs,M,mortality,0.26
aaf_2007_ni39,36,75+ Yrs,M,mortality,0.19
aaf_2007_ni39,38,00-15 Yrs,F,morbidity,0
aaf_2007_ni39,38,16-24 Yrs,F,morbidity,0.57
aaf_2007_ni39,38,25-34 Yrs,F,morbidity,0.54
aaf_2007_ni39,38,35-44 Yrs,F,morbidity,0.55
aaf_2007_ni39,38,45-54 Yrs,F,morbidity,0.55
aaf_2007_ni39,38,55-64 Yrs,F,morbidity,0.53
aaf_2007_ni39,38,65-74 Yrs,F,morbidity,0.43
aaf_2007_ni39,38,75+ Yrs,F,morbidity,0.37
aaf_2007_ni39,38,00-15 Yrs,M,morbidity,0
aaf_2007_ni39,38,16-24 Yrs,M,morbidity,0.79
aaf_2007_ni39,38,25-34 Yrs,M,morbidity,0.78
aaf_2007_ni39,38,35-44 Yrs,M,morbidity,0.77
aaf_2007_ni39,38,45-54 Yrs,M,morbidity,0.81
aaf_2007_ni39,38,55-64 Yrs,M,morbidity,0.79
aaf_2007_ni39,38,65-74 Yrs,M,morbidity,0.74
aaf_2007_ni39,38,75+ Yrs,M,morbidity,0.67
aaf_2007_ni39,38,00-15 Yrs,F,mortality,0
aaf_2007_ni39,38,16-24 Yrs,F,mortality,0.57
aaf_2007_ni39,38,25-34 Yrs,F,mortality,0.54
aaf_2007_ni39,38,35-44 Yrs,F,mortality,0.55
aaf_2007_ni39,38,45-54 Yrs,F,mortality,0.55
aaf_2007_ni39,38,55-64 Yrs,F,mortality,0.53
aaf_2007_ni39,38,65-74 Yrs,F,mortality,0.43
aaf_2007_ni39,38,75+ Yrs,F,mortality,0.37
aaf_2007_ni39,38,00-15 Yrs,M,mortality,0
aaf_2007_ni39,38,16-24 Yrs,M,mortality,0.79
aaf_2007_ni39,38,25-34 Yrs,M,mortality,0.78
aaf_2007_ni39,38,35-44 Yrs,M,mortality,0.77
aaf_2007_ni39,38,45-54 Yrs,M,mortality,0.81
aaf_2007_ni39,38,55-64 Yrs,M,mortality,0.79
aaf_2007_ni39,38,65-74 Yrs,M,mortality,0.74
aaf_2007_ni39,38,75+ Yrs,M,mortality,0.67
aaf_2007_ni39,40,00-15 Yrs,F,morbidity,0
aaf_2007_ni39,40,16-24 Yrs,F,morbidity,0.47
aaf_2007_ni39,40,25-34 Yrs,F,morbidity,0.47
aaf_2007_ni39,40,35-44 Yrs,F,morbidity,0.47
aaf_2007_ni39,40,45-54 Yrs,F,morbidity,0.47
aaf_2007_ni39,40,55-64 Yrs,F,morbidity,0.47
aaf_2007_ni39,40,65-74 Yrs,F,morbidity,0.47
aaf_2007_ni39,40,75+ Yrs,F,morbidity,0.47
aaf_2007_ni39,40,00-15 Yrs,M,morbidity,0
aaf_2007_ni39,40,16-24 Yrs,M,morbidity,0.47
aaf_2007_ni39,40,25-34 Yrs,M,morbidity,0.47
aaf_2007_ni39,40,35-44 Yrs,M,morbidity,0.47
aaf_2007_ni39,40,45-54 Yrs,M,morbidity,0.47
aaf_2007_ni39,40,55-64 Yrs,M,morbidity,0.47
aaf_2007_ni39,40,65-74 Yrs,M,morbidity,0.47
aaf_2007_ni39,40,75+ Yrs,M,morbidity,0.47
aaf_2007_ni39,40,00-15 Yrs,F,mortality,0
aaf_2007_ni39,40,16-24 Yrs,F,mortality,0.47
aaf_2007_ni39,40,25-34 Yrs,F,mortality,0.47
aaf_2007_ni39,40,35-44 Yrs,F,mortality,0.47
aaf_2007_ni39,40,45-54 Yrs,F,mortality,0.47
aaf_2007_ni39,40,55-64 Yrs,F,mortality,0.47
aaf_2007_ni39,40,65-74 Yrs,F,mortality,0.47
aaf_2007_ni39,40,75+ Yrs,F,mortality,0.47
aaf_2007_ni39,40,00-15 Yrs,M,mortality,0
aaf_2007_ni39,40,16-24 Yrs,M,mortality,0.47
aaf_2007_ni39,40,25-34 Yrs,M,mortality,0.47
aaf_2007_ni39,40,35-44 Yrs,M,mortality,0.47
aaf_2007_ni39,40,45-54 Yrs,M,mortality,0.47
aaf_2007_ni39,40,55-64 Yrs,M,mortality,0.47
aaf_2007_ni39,40,65-74 Yrs,M,mortality,0.47
aaf_2007_ni39,40,75+ Yrs,M,mortality,0.47
aaf_2007_ni39,41,00-15 Yrs,F,morbidity,0
aaf_2007_ni39,41,16-24 Yrs,F,morbidity,0.57
aaf_2007_ni39,41,25-34 Yrs,F,morbidity,0.54
aaf_2007_ni39,41,35-44 Yrs,F,morbidity,0.55
aaf_2007_ni39,41,45-54 Yrs,F,morbidity,0.55
aaf_2007_ni39,41,55-64 Yrs,F,morbidity,0.53
aaf_2007_ni39,41,65-74 Yrs,F,morbidity,0.43
aaf_2007_ni39,41,75+ Yrs,F,morbidity,0.37
aaf_2007_ni39,41,00-15 Yrs,M,morbidity,0
aaf_2007_ni39,41,16-24 Yrs,M,morbidity,0.79
aaf_2007_ni39,41,25-34 Yrs,M,morbidity,0.78
aaf_2007_ni39,41,35-44 Yrs,M,morbidity,0.77
aaf_2007_ni39,41,45-54 Yrs,M,morbidity,0.81
aaf_2007_ni39,41,55-64 Yrs,M,morbidity,0.79
aaf_2007_ni39,41,65-74 Yrs,M,morbidity,0.74
aaf_2007_ni39,41,75+ Yrs,M,morbidity,0.67
aaf_2007_ni39,41,00-15 Yrs,F,mortality,0
aaf_2007_ni39,41,16-24 Yrs,F,mortality,0.57
aaf_2007_ni39,41,25-34 Yrs,F,mortality,0.54
aaf_2007_ni39,41,35-44 Yrs,F,mortality,0.55
aaf_2007_ni39,41,45-54 Yrs,F,mortality,0.55
aaf_2007_ni39,41,55-64 Yrs,F,mortality,0.53
aaf_2007_ni39,41,65-74 Yrs,F,mortality,0.43
aaf_2007_ni39,41,75+ Yrs,F,mortality,0.37
aaf_2007_ni39,41,00-15 Yrs,M,mortality,0
aaf_2007_ni39,41,16-24 Yrs,M,mortality,0.79
aaf_2007_ni39,41,25-34 Yrs,M,mortality,0.78
aaf_2007_ni39,41,35-44 Yrs,M,mortality,0.77
aaf_2007_ni39,41,45-54 Yrs,M,mortality,0.81
aaf_2007_ni39,41,55-64 Yrs,M,mortality,0.79
aaf_2007_ni39,41,65-74 Yrs,M,mortality,0.74
aaf_2007_ni39,41,75+ Yrs,M,mortality,0.67
aaf_2007_ni39,44,00-15 Yrs,F,morbidity,0
aaf_2007_ni39,44,16-24 Yrs,F,morbidity,0.16
aaf_2007_ni39,44,25-34 Yrs,F,morbidity,0.14
aaf_2007_ni39,44,35-44 Yrs,F,morbidity,0.14
aaf_2007_ni39,44,45-54 Yrs,F,morbidity,0.15
aaf_2007_ni39,44,55-64 Yrs,F,morbidity,0.13
aaf_2007_ni39,44,65-74 Yrs,F,morbidity,0.09
aaf_2007_ni39,44,75+ Yrs,F,morbidity,0.07
aaf_2007_ni39,44,00-15 Yrs,M,morbidity,0
aaf_2007_ni39,44,16-24 Yrs,M,morbidity,0.32
aaf_2007_ni39,44,25-34 Yrs,M,morbidity,0.31
aaf_2007_ni39,44,35-44 Yrs,M,morbidity,0.31
aaf_2007_ni39,44,45-54 Yrs,M,morbidity,0.34
aaf_2007_ni39,44,55-64 Yrs,M,morbidity,0.32
aaf_2007_ni39,44,65-74 Yrs,M,morbidity,0.28
aaf_2007_ni39,44,75+ Yrs,M,morbidity,0.23
aaf_2007_ni39,44,00-15 Yrs,F,mortality,0
aaf_2007_ni39,44,16-24 Yrs,F,mortality,0.16
aaf_2007_ni39,44,25-34 Yrs,F,mortality,0.14
aaf_2007_ni39,44,35-44 Yrs,F,mortality,0.14
aaf_2007_ni39,44,45-54 Yrs,F,mortality,0.15
aaf_2007_ni39,44,55-64 Yrs,F,mortality,0.13
aaf_2007_ni39,44,65-74 Yrs,F,mortality,0.09
aaf_2007_ni39,44,75+ Yrs,F,mortality,0.07
aaf_2007_ni39,44,00-15 Yrs,M,mortality,0
aaf_2007_ni39,44,16-24 Yrs,M,mortality,0.32
aaf_2007_ni39,44,25-34 Yrs,M,mortality,0.31
aaf_2007_ni39,44,35-44 Yrs,M,mortality,0.31
aaf_2007_ni39,44,45-54 Yrs,M,mortality,0.34
aaf_2007_ni39,44,55-64 Yrs,M,mortality,0.32
aaf_2007_ni39,44,65-74 Yrs,M,mortality,0.28
aaf_2007_ni39,44,75+ Yrs,M,mortality,0.23
aaf_2007_ni39,46,00-15 Yrs,F,morbidity,0
aaf_2007_ni39,46,16-24 Yrs,F,morbidity,0.33
aaf_2007_ni39,46,25-34 Yrs,F,morbidity,0.33
aaf_2007_ni39,46,35-44 Yrs,F,morbidity,0.33
aaf_2007_ni39,46,45-54 Yrs,F,morbidity,0.32
aaf_2007_ni39,46,55-64 Yrs,F,morbidity,0.31
aaf_2007_ni39,46,65-74 Yrs,F,morbidity,0.26
aaf_2007_ni39,46,75+ Yrs,F,morbidity,0.22
aaf_2007_ni39,46,00-15 Yrs,M,morbidity,0
aaf_2007_ni39,46,16-24 Yrs,M,morbidity,0.34
aaf_2007_ni39,46,25-34 Yrs,M,morbidity,0.34
aaf_2007_ni39,46,35-44 Yrs,M,morbidity,0.35
aaf_2007_ni39,46,45-54 Yrs,M,morbidity,0.36
aaf_2007_ni39,46,55-64 Yrs,M,morbidity,0.35
aaf_2007_ni39,46,65-74 Yrs,M,morbidity,0.33
aaf_2007_ni39,46,75+ Yrs,M,morbidity,0.3
aaf_2007_ni39,46,00-15 Yrs,F,mortality,0
aaf_2007_ni39,46,16-24 Yrs,F,mortality,0.33
aaf_2007_ni39,46,25-34 Yrs,F,mortality,0.33
aaf_2007_ni39,46,35-44 Yrs,F,mortality,0.33
aaf_2007_ni39,46,45-54 Yrs,F,mortality,0.32
aaf_2007_ni39,46,55-64 Yrs,F,mortality,0.31
aaf_2007_ni39,46,65-74 Yrs,F,mortality,0.26
aaf_2007_ni39,46,75+ Yrs,F,mortality,0.22
aaf_2007_ni39,46,00-15 Yrs,M,mortality,0
aaf_2007_ni39,46,16-24 Yrs,M,mortality,0.34
aaf_2007_ni39,46,25-34 Yrs,M,mortality,0.34
aaf_2007_ni39,46,35-44 Yrs,M,mortality,0.35
aaf_2007_ni39,46,45-54 Yrs,M,mortality,0.36
aaf_2007_ni39,46,55-64 Yrs,M,mortality,0.35
aaf_2007_ni39,46,65-74 Yrs,M,mortality,0.33
aaf_2007_ni39,46,75+ Yrs,M,mortality,0.3
aaf_2007_ni39,47,00-15 Yrs,F,morbidity,0
aaf_2007_ni39,47,16-24 Yrs,F,morbidity,0.23
aaf_2007_ni39,47,25-34 Yrs,F,morbidity,0.21
aaf_2007_ni39,47,35-44 Yrs,F,morbidity,0.22
aaf_2007_ni39,47,45-54 Yrs,F,morbidity,0.21
aaf_2007_ni39,47,55-64 Yrs,F,morbidity,0.2
aaf_2007_ni39,47,65-74 Yrs,F,morbidity,0.15
aaf_2007_ni39,47,75+ Yrs,F,morbidity,0.12
aaf_2007_ni39,47,00-15 Yrs,M,morbidity,0
aaf_2007_ni39,47,16-24 Yrs,M,morbidity,0
aaf_2007_ni39,47,25-34 Yrs,M,morbidity,0
aaf_2007_ni39,47,35-44 Yrs,M,morbidity,0
aaf_2007_ni39,47,45-54 Yrs,M,morbidity,0
aaf_2007_ni39,47,55-64 Yrs,M,morbidity,0
aaf_2007_ni39,47,65-74 Yrs,M,morbidity,0
aaf_2007_ni39,47,75+ Yrs,M,morbidity,0
aaf_2007_ni39,47,00-15 Yrs,F,mortality,0
aaf_2007_ni39,47,16-24 Yrs,F,mortality,0.23
aaf_2007_ni39,47,25-34 Yrs,F,mortality,0.21
aaf_2007_ni39,47,35-44 Yrs,F,mortality,0.22
aaf_2007_ni39,47,45-54 Yrs,F,mortality,0.21
aaf_2007_ni39,47,55-64 Yrs,F,mortality,0.2
aaf_2007_ni39,47,65-74 Yrs,F,mortality,0.15
aaf_2007_ni39,47,75+ Yrs,F,mortality,0.12
aaf_2007_ni39,47,00-15 Yrs,M,mortality,0
aaf_2007_ni39,47,16-24 Yrs,M,mortality,0
aaf_2007_ni39,47,25-34 Yrs,M,mortality,0
aaf_2007_ni39,47,35-44 Yrs,M,mortality,0
aaf_2007_ni39,47,45-54 Yrs,M,mortality,0
aaf_2007_ni39,47,55-64 Yrs,M,mortality,0
aaf_2007_ni39,47,65-74 Yrs,M,mortality,0
aaf_2007_ni39,47,75+ Yrs,M,mortality,0
aaf_2007_ni39,51,00-15 Yrs,F,morbidity,0
aaf_2007_ni39,51,16-24 Yrs,F,morbidity,0.18
aaf_2007_ni39,51,25-34 Yrs,F,morbidity,0.18
aaf_2007_ni39,51,35-44 Yrs,F,morbidity,0.18
aaf_2007_ni39,51,45-54 Yrs,F,morbidity,0.18
aaf_2007_ni39,51,55-64 Yrs,F,morbidity,0
aaf_2007_ni39,51,65-74 Yrs,F,morbidity,0
aaf_2007_ni39,51,75+ Yrs,F,morbidity,0
aaf_2007_ni39,51,00-15 Yrs,M,morbidity,0
aaf_2007_ni39,51,16-24 Yrs,M,morbidity,0.37
aaf_2007_ni39,51,25-34 Yrs,M,morbidity,0.37
aaf_2007_ni39,51,35-44 Yrs,M,morbidity,0.37
aaf_2007_ni39,51,45-54 Yrs,M,morbidity,0.37
aaf_2007_ni39,51,55-64 Yrs,M,morbidity,0.09
aaf_2007_ni39,51,65-74 Yrs,M,morbidity,0.09
aaf_2007_ni39,51,75+ Yrs,M,morbidity,0.09
aaf_2007_ni39,51,00-15 Yrs,F,mortality,0
aaf_2007_ni39,51,16-24 Yrs,F,mortality,0.18
aaf_2007_ni39,51,25-34 Yrs,F,mortality,0.18
aaf_2007_ni39,51,35-44 Yrs,F,mortality,0.18
aaf_2007_ni39,51,45-54 Yrs,F,mortality,0.18
aaf_2007_ni39,51,55-64 Yrs,F,mortality,0
aaf_2007_ni39,51,65-74 Yrs,F,mortality,0
aaf_2007_ni39,51,75+ Yrs,F,mortality,0
aaf_2007_ni39,51,00-15 Yrs,M,mortality,0
aaf_2007_ni39,51,16-24 Yrs,M,mortality,0.37
aaf_2007_ni39,51,25-34 Yrs,M,mortality,0.37
aaf_2007_ni39,51,35-44 Yrs,M,mortality,0.37
aaf_2007_ni39,51,45-54 Yrs,M,mortality,0.37
aaf_2007_ni39,51,55-64 Yrs,M,mortality,0.09
aaf_2007_ni39,51,65-74 Yrs,M,mortality,0.09
aaf_2007_ni39,51,75+ Yrs,M,mortality,0.09
aaf_2007_ni39,53,00-15 Yrs,F,morbidity,0
aaf_2007_ni39,53,16-24 Yrs,F,morbidity,0.5
aaf_2007_ni39,53,25-34 Yrs,F,morbidity,0.22
aaf_2007_ni39,53,35-44 Yrs,F,morbidity,0.42
aaf_2007_ni39,53,45-54 Yrs,F,morbidity,0.42
aaf_2007_ni39,53,55-64 Yrs,F,morbidity,0.06
aaf_2007_ni39,53,65-74 Yrs,F,morbidity,0.06
aaf_2007_ni39,53,75+ Yrs,F,morbidity,0.06
aaf_2007_ni39,53,00-15 Yrs,M,morbidity,0
aaf_2007_ni39,53,16-24 Yrs,M,morbidity,0.69
aaf_2007_ni39,53,25-34 Yrs,M,morbidity,0.58
aaf_2007_ni39,53,35-44 Yrs,M,morbidity,0.51
aaf_2007_ni39,53,45-54 Yrs,M,morbidity,0.51
aaf_2007_ni39,53,55-64 Yrs,M,morbidity,0.16
aaf_2007_ni39,53,65-74 Yrs,M,morbidity,0.16
aaf_2007_ni39,53,75+ Yrs,M,morbidity,0.16
aaf_2007_ni39,53,00-15 Yrs,F,mortality,0
aaf_2007_ni39,53,16-24 Yrs,F,mortality,0.5
aaf_2007_ni39,53,25-34 Yrs,F,mortality,0.22
aaf_2007_ni39,53,35-44 Yrs,F,mortality,0.42
aaf_2007_ni39,53,45-54 Yrs,F,mortality,0.42
aaf_2007_ni39,53,55-64 Yrs,F,mortality,0.06
aaf_2007_ni39,53,65-74 Yrs,F,mortality,0.06
aaf_2007_ni39,53,75+ Yrs,F,mortality,0.06
aaf_2007_ni39,53,00-15 Yrs,M,mortality,0
aaf_2007_ni39,53,16-24 Yrs,M,mortality,0.69
aaf_2007_ni39,53,25-34 Yrs,M,mortality,0.58
