Version,condition_fuid,condition_uid,aa_ageband,sex,analysis_type,aaf
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic cardiomyopathy.I42.6,6,45-54 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic cardiomyopathy.I42.6,6,55-64 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic cardiomyopathy.I42.6,6,65-74 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic cardiomyopathy.I42.6,6,75+ Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,00-15 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,16-24 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,25-34 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,35-44 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,45-54 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,55-64 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,65-74 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,75+ Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,00-15 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,16-24 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,25-34 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,35-44 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,45-54 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,55-64 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,65-74 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,75+ Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,00-15 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,16-24 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,25-34 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,35-44 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,45-54 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,55-64 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,65-74 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,75+ Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,00-15 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,16-24 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,25-34 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,35-44 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,45-54 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,55-64 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,65-74 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcoholic gastritis.K29.2,7,75+ Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,00-15 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,16-24 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,25-34 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,35-44 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,45-54 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,55-64 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,65-74 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,75+ Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,00-15 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,16-24 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,25-34 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,35-44 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,45-54 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,55-64 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,65-74 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,75+ Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,00-15 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,16-24 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,25-34 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,35-44 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,45-54 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,55-64 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,65-74 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,75+ Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,00-15 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,16-24 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,25-34 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,35-44 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,45-54 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,55-64 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,65-74 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Alcohol-induced chronic pancreatitis.K86.0,10,75+ Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,00-15 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,16-24 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,25-34 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,35-44 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,45-54 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,55-64 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,65-74 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,75+ Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,00-15 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,16-24 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,25-34 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,35-44 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,45-54 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,55-64 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,65-74 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,75+ Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,00-15 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,16-24 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,25-34 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,35-44 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,45-54 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,55-64 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,65-74 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,75+ Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,00-15 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,16-24 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,25-34 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,35-44 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,45-54 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,55-64 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,65-74 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Ethanol poisoning.T51.0,13,75+ Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,00-15 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,16-24 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,25-34 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,35-44 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,45-54 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,55-64 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,65-74 Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,75+ Yrs,F,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,00-15 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,16-24 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,25-34 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,35-44 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,45-54 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,55-64 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,65-74 Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,75+ Yrs,M,morbidity,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,00-15 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,16-24 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,25-34 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,35-44 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,45-54 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,55-64 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,65-74 Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,75+ Yrs,F,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,00-15 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,16-24 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,25-34 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,35-44 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,45-54 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,55-64 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,65-74 Yrs,M,mortality,1
aaf_2007_ni39,Wholly attributable conditions.Wholly attributable conditions.Methanol poisoning.T51.1,14,75+ Yrs,M,mortality,1
aaf_2007_ni39,"Wholly attributable conditions.Wholly attributable conditions.Toxic effect of alcohol, unspecified.T51.9",15,00-15 Yrs,F,morbidity,1
aaf_2007_ni39,"Wholly attributable conditions.Wholly attributable conditions.Toxic effect of alcohol, unspecified.T51.9",15,16-24 Yrs,F,morbidity,1
aaf_2007_ni39,"Wholly attributable conditions.Wholly attributable conditions.Toxic effect of alcohol, unspecified.T51.9",15,25-34 Yrs,F,morbidity,1
aaf_2007_ni39,"Wholly attributable conditions.Wholly attributable conditions.Toxic effect of alcohol, unspecified.T51.9",15,35-44 Yrs,F,morbidity,1
aaf_2007_ni39,"Wholly attributable conditions.Wholly attributable conditions.Toxic effect of alcohol, unspecified.T51.9",15,45-54 Yrs,F,morbidity,1
